ID var_rpta_alt
72606#1052720#27622 0
617562#253374#829625 1
497670#123839#963990 1
307664#1037377#42965 1
127163#771614#308728 0
438060#720176#360166 1
35821#504807#575535 1
510577#361013#718850 1
130240#1058802#21540 1
131940#772146#308196 1
309371#613726#466616 1
31047#274066#808952 1
184645#240166#842854 1
166138#310433#772704 1
312730#709369#370973 0
32787#748769#331573 1
517811#637943#442399 1
280953#212238#870515 1
20972#545691#534651 1
549033#155336#932770 1
455810#957170#123172 0
333751#820192#260150 1
556078#346577#734128 1
259800#226538#856274 1
527769#15975#999310 1
182155#596350#483992 1
507572#532404#547938 1
506162#874801#205541 1
15328#729397#350945 1
110199#556878#523464 0
440594#885957#194385 0
360849#97607#990158 1
204940#903031#177311 1
457399#246655#836341 0
308543#1572#884371 0
15289#482525#597817 0
241136#302502#780614 1
128639#656975#423367 0
548101#38313#1066771 1
89204#227202#855620 1
284285#417178#662819 0
279847#1038085#42257 1
399113#354118#725743 1
298864#904907#175435 1
184170#352215#727656 0
399638#766908#313434 1
167833#526741#553601 1
353699#116913#970899 1
212359#280139#802905 1
147852#334253#746326 1
222371#302785#780329 1
271663#429904#650098 1
38073#859301#221041 1
530732#56377#1048570 0
274146#766683#313659 0
74617#784632#295710 1
252309#493487#586855 1
159398#88134#1017170 1
97503#748956#331386 0
545257#243067#839943 1
108767#27946#752603 1
15753#634255#446087 1
57567#1054751#25591 1
398251#523063#557279 1
137963#414556#665374 1
441496#1054690#25652 1
328637#779392#300950 1
448791#289197#793867 1
491484#754660#325682 1
554694#365448#714407 1
271373#829898#250444 0
290214#1003216#77126 0
220403#269462#813548 1
177482#708586#371756 0
154598#732886#347456 1
571078#903304#177038 0
4622#626707#453635 1
55045#874136#206206 1
353337#378444#701412 1
603495#496919#583423 1
96489#224423#858383 1
111539#1062918#17424 1
518167#408406#671509 1
308755#25287#1012080 0
229559#310553#772585 1
447828#961597#118745 1
626682#911781#168561 0
307827#26603#886101 0
554658#1031808#48534 1
462370#872201#208141 1
166733#290257#792797 1
262772#644387#435955 1
511800#867174#213168 1
476821#641029#439313 1
623826#267578#815436 1
341956#171280#916853 0
180909#705683#374659 1
611224#525172#555170 1
596238#96736#991037 1
395169#471194#609148 0
11884#890172#190170 1
363032#199812#888457 1
111443#465175#615167 0
436738#557083#523259 1
601500#200736#887533 1
493562#236459#846468 1
621102#1070113#10229 1
529233#228884#853949 0
582963#340386#740252 0
420944#838794#241548 1
343439#360043#719819 1
970#35002#1070049 1
338829#476154#604188 1
178749#210606#872141 1
531553#899094#181248 1
190861#1041458#38884 0
253666#987450#92892 0
259863#970392#109950 1
374247#855246#225096 0
367577#1065391#14951 1
561372#238515#844480 1
533040#386188#693663 1
418241#295648#787450 0
592763#594141#486201 1
459032#376639#703214 1
541286#635176#445166 1
618051#397906#681995 1
37145#643852#436490 1
598984#609455#470887 0
66332#412543#667372 1
201941#697766#382576 0
218512#567350#512992 1
511944#74607#1030446 1
17266#829640#250702 1
438925#658092#422250 1
257702#98474#989293 1
349986#381376#698476 1
601501#1032056#48286 1
601528#902909#177433 0
572914#254963#828026 1
145760#834277#246065 1
45284#625793#454549 0
307682#12156#876330 0
200754#502314#578028 1
104586#709019#371323 1
115318#724842#355500 1
515813#98912#988866 1
600485#56590#1048359 1
615556#875130#205212 0
561301#517760#562582 1
271934#597704#482638 1
1070#251771#831231 1
414744#980917#99425 1
525269#35536#1069516 1
405167#748897#331445 0
11677#463073#617269 1
455297#167729#920403 1
86931#636430#443912 0
375253#50275#1054588 1
248154#709043#371299 1
166545#350425#730339 1
595341#781872#298470 1
20267#536626#543716 0
511703#304935#778170 1
112446#845359#234983 0
267674#1006934#73408 0
229923#193401#894847 1
292272#477805#602537 1
1480#654416#425926 1
458731#123776#964054 1
378473#1074312#6030 1
50707#539517#540825 0
615395#642707#437635 1
241571#673856#406486 1
405049#291012#792045 1
131747#1087#1076018 1
48503#779792#300550 1
215155#435649#644577 1
111519#593477#486865 1
354742#192897#895349 1
619356#753059#327283 0
633722#299037#784064 1
72791#1022266#58076 0
518261#58869#1046104 0
35968#875526#204816 1
103455#420364#659625 1
4241#555835#524507 0
20840#794193#286149 1
142442#1005455#74887 1
519842#637227#443115 1
521952#256527#826452 1
29254#198716#889548 1
188707#946920#133422 1
115702#285365#797695 0
352510#13592#883780 1
209423#448396#641383 1
248789#912404#167938 1
82505#784499#295843 0
313948#649461#430881 1
545736#1003460#76882 1
583134#451047#629314 1
315517#18221#1079618 0
360013#439039#641266 0
375413#568794#511548 1
53794#673034#407308 0
341009#881844#198498 1
417436#535884#544458 0
207796#572892#507450 1
167253#862098#218244 1
162497#265605#817393 1
32649#643066#437276 1
386730#683566#396776 1
510043#651355#428987 1
413921#772005#308337 1
178598#607210#473132 1
114413#478023#602319 1
57377#405156#674767 1
602145#383640#696213 0
361976#139099#948999 1
41637#1063342#17000 0
388566#847049#233293 1
56912#565108#515234 0
277064#860332#220010 1
143882#828031#252311 1
184304#515889#564453 0
203806#866994#213348 1
238363#773055#307287 1
330519#64633#1040373 0
111137#437053#643229 1
485687#856054#224288 0
458046#20874#753891 1
289723#424975#655001 1
19128#205908#879361 0
409223#1042637#37705 1
463124#886383#193959 1
323685#1068839#11503 1
119650#992488#87854 1
505984#559193#521149 0
263043#11961#1009638 1
258793#679745#400597 0
241475#494254#586088 1
110303#1071287#9055 1
253226#436880#643399 1
428816#874988#205354 1
73989#791546#288796 1
37077#433153#646953 1
152511#519674#560668 0
596059#522558#557784 0
144100#506086#574256 1
370539#1029356#50986 1
627274#902882#177460 1
293066#655716#424626 1
391448#87358#1017909 0
538979#679948#400394 1
271997#260117#822862 1
342554#6676#1006758 1
591627#1074900#5442 0
429794#1056002#24340 1
85748#541089#539253 0
485598#369864#709990 1
281970#856744#223598 1
243872#588402#491940 1
237541#40875#1064226 1
213656#156948#931148 0
49138#671015#409327 1
593871#436388#643868 1
516913#27469#753314 1
503560#70398#1034652 1
45618#1024868#55474 1
606424#182290#905843 1
608361#683994#396348 1
30570#1020624#59718 0
541800#671605#408737 1
366564#425751#654224 1
336036#1004251#76091 0
16774#154304#933815 0
378077#439176#641129 1
619070#291271#784929 1
63853#780109#300233 0
313439#22635#1012837 0
285094#977275#103067 1
130119#243572#839432 1
156111#1061012#19330 1
435559#774370#305972 0
624801#268128#814884 1
325120#396413#683497 1
131984#444310#636013 1
11677#463073#617269 1
110452#566147#514195 1
359653#270270#812742 0
75769#138961#949137 1
503536#896129#184213 1
544603#224070#858732 1
309117#1006702#73640 0
180015#807847#272495 0
440923#64771#1040240 1
271455#460648#619690 0
515813#98912#988866 1
176796#453387#626958 1
147806#1027921#52421 1
52731#609123#471219 1
516030#794953#285389 1
600164#527104#553238 1
456104#988316#92026 1
165774#530483#549859 1
156740#860715#219627 1
483413#321789#761356 0
622343#731997#348345 1
600559#163333#924787 1
288155#13573#1011334 0
596079#471726#608616 0
193265#1000729#79613 0
57630#258832#824158 1
483197#765565#314777 0
297892#172017#916107 1
44975#949496#130846 1
415319#198534#889729 1
36239#948459#131883 1
103228#758087#322255 1
80375#265742#817257 1
88025#111319#976486 1
501810#280426#802613 1
243818#352003#727870 1
319320#805206#275136 1
162682#1077094#3248 1
114540#104158#983613 1
609894#940890#139452 0
145895#217218#865554 1
486474#814390#265952 1
156458#367115#712746 1
621330#966335#114007 1
207669#539768#540574 0
273737#896485#183857 0
552495#478234#602108 0
317797#285468#797591 1
182903#244895#832421 1
402985#978623#101719 1
373562#560925#519417 1
602584#330526#750181 1
227900#955558#124784 1
251662#559085#521257 1
537569#460948#619389 1
269252#118752#969079 1
441294#723881#356461 1
314898#667565#412777 0
194175#612215#468127 0
387450#105648#982131 1
47078#918821#161521 1
295269#1032921#47421 1
489158#866860#213482 1
609807#428745#651250 1
549919#593095#487247 1
327916#721861#358481 1
14715#679513#400829 0
88200#602573#477769 1
41452#822354#257988 1
491368#708687#371655 1
71528#832724#247618 1
466075#265479#817514 1
543161#1012963#67379 1
205356#459696#620648 1
408947#1007157#73185 1
332283#874630#205712 0
245933#620579#459763 1
255037#48570#1056254 1
428151#1063300#17042 1
127030#116860#970951 1
68499#827879#252463 0
279658#683688#396654 1
261275#989217#91125 1
49872#144394#943707 1
371658#1046389#33953 0
223337#600050#480292 1
250373#432554#647529 1
131370#225583#857227 1
20002#643297#437045 1
596583#853677#226665 0
455264#254828#828163 1
204023#110962#976846 1
308418#31335#878466 0
476183#949602#130740 0
152291#629188#451154 1
301748#513827#566515 0
273311#841452#238890 1
315784#673887#406455 0
531841#165867#922251 1
33418#471738#608604 1
61777#1035757#44585 1
117243#747538#332804 0
22090#293603#789476 1
430233#426539#653439 1
123499#979158#101184 1
357337#868424#211918 1
405947#315989#767151 0
234785#191406#896833 1
582626#202276#879710 0
14715#679404#400938 0
546202#262634#820350 1
253022#608938#471404 0
65938#833941#246401 1
498572#310680#772456 1
441194#215110#867641 1
161326#945528#134814 1
251586#825347#254995 0
14715#679409#400933 0
605542#101289#986485 1
432037#537639#542703 1
395021#113346#974467 1
348874#438430#641873 1
489723#178863#909260 1
119779#158541#929570 0
433705#778305#302037 1
251791#466508#613834 0
569557#859338#221004 1
461940#476502#603840 1
379831#560003#520339 1
136369#576468#503874 1
394733#15115#1079331 0
610375#411389#668536 1
501390#191906#896335 1
129150#901615#178727 0
457828#1008959#71383 0
401615#285771#797287 1
128127#451898#628461 1
262679#321028#762127 1
286277#110275#977522 1
235344#234442#848415 1
102459#328459#754703 1
459617#819950#260392 1
303795#1028692#51650 1
83930#780359#299983 1
150523#860962#219380 1
439453#808458#271884 1
349449#308879#774243 0
301066#88550#1016749 1
64077#92629#995134 0
171405#172297#923200 1
548754#465883#614459 1
59640#695992#384350 0
592580#843569#236773 1
158422#995233#85109 1
181334#636568#443774 1
28070#837410#242932 1
157231#950841#129501 0
31228#912221#168121 1
492469#72960#1032097 1
253953#609896#470446 0
402953#71870#1033192 1
147538#1754#999268 1
91318#115242#972578 1
597887#115033#972787 1
7430#1016065#64277 1
478171#655035#425307 1
311753#832260#248082 0
514992#52335#1052614 1
335761#232977#849855 1
443109#755848#324494 1
54680#549341#531001 0
139191#1046869#33473 0
544161#56902#1048050 1
26639#721493#358849 1
528842#778684#301658 1
369695#530048#550294 0
596780#81631#1023615 0
607799#783075#297267 1
26856#960477#119865 1
510146#869230#211112 1
149535#651656#428686 1
562600#935432#144910 1
378919#145031#943068 1
179923#830934#249408 1
612740#652124#428218 1
347115#543289#537053 1
428403#704457#375885 0
365748#149120#938971 1
260880#989919#90423 0
336925#929040#151302 0
570779#650422#429920 1
565230#372664#707190 1
240871#709430#370912 1
336228#413378#666537 1
320931#714208#366134 1
475383#871535#208807 0
147698#498892#581450 1
111298#735319#345023 1
375947#731261#349081 1
435254#252135#830874 0
10365#871007#209335 0
524039#764905#315437 1
290726#298390#784713 1
556518#119341#968485 1
459702#868171#212171 0
455020#557094#523248 1
596496#489823#590519 0
574654#874382#205960 0
116667#482398#597944 1
568170#286985#796074 0
263571#618460#461882 0
497723#672978#407364 1
2642#640535#439807 1
356449#67834#1037205 0
28868#387282#692571 1
274619#633927#446415 0
386493#186636#901513 0
165949#39682#1065411 1
231891#531594#548748 1
488585#756863#323479 0
263026#982946#97396 0
379899#956888#123454 1
554221#34405#1070632 0
526481#1014558#65784 0
139162#99830#987952 1
448086#820235#260107 1
502180#472638#607704 0
119259#540683#539659 0
359453#225136#857674 1
271801#553871#526471 0
559177#860428#219914 1
554586#660907#419435 1
198299#430722#649302 1
78266#599212#481130 1
618229#528066#552276 1
5812#924544#155798 1
572684#91838#995927 0
272090#255738#827244 0
141073#484018#596324 1
470882#896783#183559 1
227255#759336#321006 1
168216#360676#719187 0
571986#1033731#46611 0
174592#268995#814015 1
456509#494391#585951 1
150005#173429#914691 1
187007#142766#945330 1
610924#690188#390154 1
601596#287876#795193 1
155409#774329#306013 1
34058#882562#197780 1
485226#871180#209162 1
4376#833874#246468 0
223088#845228#235114 1
457634#989017#91325 1
442112#128736#959114 1
45917#288984#794079 1
449998#251797#831205 1
345058#946184#134158 1
484481#534866#545476 0
559741#382753#697097 1
85225#705101#375241 0
109039#1033204#47138 1
444462#157270#930832 1
535785#797401#282941 1
371731#137780#950325 1
38305#343462#737204 0
180276#968360#111982 1
538992#291882#791175 1
443978#942729#137613 1
24160#293009#790067 1
245367#729123#351219 1
147246#643365#436977 0
350895#629225#451117 1
208658#115915#971904 1
200496#48008#1056819 0
389576#25705#998247 1
241884#266381#816619 1
583338#877454#202888 1
104813#255481#827502 1
75812#350689#730078 1
230574#40762#1064333 1
603090#446442#633899 0
623598#255742#827240 1
502841#393161#686744 1
102585#690266#390076 1
290530#807136#273206 0
576904#747084#333258 1
603299#182643#905491 1
294746#682169#398173 1
284870#122068#965748 1
154158#7274#1011456 0
634385#771870#308472 1
111627#962292#118050 0
320603#867955#212387 1
513509#630635#449707 1
325203#250056#832942 1
434841#804754#275588 1
399136#801785#278557 1
270812#813151#267191 1
608209#318234#764905 1
259267#720713#359629 1
307769#573260#507082 0
161619#979898#100444 1
353311#709379#370963 1
372020#473968#606374 1
631708#439156#641149 1
155144#567899#512443 1
318744#161123#926984 0
56161#870014#210328 1
1550#191204#897034 1
453166#113884#973930 1
95687#621917#458425 1
253966#411360#668565 0
48629#890873#189469 0
425401#345639#735048 0
89085#699361#380981 1
621210#331880#748686 1
248151#31071#877773 1
116298#497127#583215 1
498449#59577#1045399 1
334429#302178#780935 1
497931#267575#815439 1
64268#569396#510946 1
326108#326157#756978 1
124302#762127#318215 1
97475#889927#190415 1
423315#622844#457498 1
245082#190506#897731 1
170784#127766#960084 1
360092#278014#805021 1
231747#855583#224759 1
76203#105312#982465 1
452725#119390#968437 1
589718#36418#1068637 0
297051#115365#972454 1
287456#1032592#47750 0
325768#868491#211851 1
259648#612085#468257 1
158787#416038#663936 1
151553#549409#530933 1
77354#829287#251055 1
300237#843950#236392 1
391465#121568#966252 0
302858#217008#865762 1
613871#337598#743021 1
318129#866526#213816 0
419940#871360#208982 1
246453#33654#1071374 1
312106#23039#999217 0
504352#836005#244337 1
106294#691502#388840 1
91409#654655#425687 0
